id,ammount,transactionStatus,transactionTime,transactionCompletion,TRANSACTION_CITY
20231130212847752,4727,TRANSACTION_SUCCESS,2023-10-30T11:16:04.249+00:00,2023-11-02T22:40:04.249+00:00,"{'latitude': '18.64N', 'longitude': '77.49E'}"
20231130212847745,1638,TRANSACTION_SUCCESS,2023-11-02T18:42:04.249+00:00,2023-11-09T15:37:04.249+00:00,"{'latitude': '17.74N', 'longitude': '80.18E'}"
20231130212847630,6451,TRANSACTION_SUCCESS,2023-10-30T16:20:04.249+00:00,2023-11-01T02:52:04.249+00:00,"{'latitude': '18.62N', 'longitude': '74.26E'}"
20231130212847708,370,TRANSACTION_SUCCESS,2023-10-30T18:19:04.249+00:00,2023-11-03T05:16:04.249+00:00,"{'latitude': '18.43N', 'longitude': '76.94E'}"
20231130212847141,4731,TRANSACTION_PENDING,2023-10-30T21:16:04.249+00:00,2023-11-03T08:33:04.249+00:00,"{'latitude': '21.78N', 'longitude': '73.53E'}"
20231130212847498,6071,TRANSACTION_SUCCESS,2023-11-02T15:24:04.249+00:00,2023-11-05T14:37:04.249+00:00,"{'latitude': '19.69N', 'longitude': '76.30E'}"
20231130212847435,7769,TRANSACTION_PENDING,2023-10-31T16:02:04.249+00:00,2023-11-06T06:44:04.249+00:00,"{'latitude': '20.32N', 'longitude': '76.67E'}"
20231130212847479,1680,TRANSACTION_SUCCESS,2023-11-03T21:20:04.249+00:00,2023-11-06T06:44:04.249+00:00,"{'latitude': '20.03N', 'longitude': '77.37E'}"
20231130212847190,3894,TRANSACTION_SUCCESS,2023-11-02T04:34:04.249+00:00,2023-11-02T05:06:04.249+00:00,"{'latitude': '17.72N', 'longitude': '80.01E'}"
20231130212847527,3107,TRANSACTION_FAILED,2023-11-03T21:09:04.249+00:00,2023-11-10T14:53:04.249+00:00,"{'latitude': '20.55N', 'longitude': '72.93E'}"
20231130212847282,7706,TRANSACTION_SUCCESS,2023-11-02T22:55:04.249+00:00,2023-11-07T16:30:04.249+00:00,"{'latitude': '21.18N', 'longitude': '75.90E'}"
20231130202715406,1565,TRANSACTION_FAILED,2023-10-29T05:25:04.249+00:00,2023-11-04T01:32:04.249+00:00,"{'latitude': '21.17N', 'longitude': '72.59E'}"
20231130202715657,1627,TRANSACTION_FAILED,2023-11-03T21:56:04.249+00:00,2023-11-07T01:52:04.249+00:00,"{'latitude': '21.00N', 'longitude': '78.23E'}"
20231130202715712,7383,TRANSACTION_FAILED,2023-11-04T04:43:04.249+00:00,2023-11-09T23:42:04.249+00:00,"{'latitude': '20.07N', 'longitude': '76.76E'}"
20231130202715353,1213,TRANSACTION_FAILED,2023-10-31T22:20:04.249+00:00,2023-11-04T01:09:04.249+00:00,"{'latitude': '16.42N', 'longitude': '73.45E'}"
20231130202715821,3023,TRANSACTION_FAILED,2023-11-04T03:16:04.249+00:00,2023-11-06T02:19:04.249+00:00,"{'latitude': '18.49N', 'longitude': '78.35E'}"
20231130202715534,6741,TRANSACTION_FAILED,2023-10-31T05:51:04.249+00:00,2023-11-04T20:54:04.249+00:00,"{'latitude': '21.90N', 'longitude': '77.97E'}"
20231130202715638,3660,TRANSACTION_FAILED,2023-11-02T00:34:04.249+00:00,2023-11-02T17:11:04.249+00:00,"{'latitude': '18.71N', 'longitude': '78.89E'}"
20231130202715183,5662,TRANSACTION_FAILED,2023-11-04T06:48:04.249+00:00,2023-11-04T19:34:04.249+00:00,"{'latitude': '16.89N', 'longitude': '72.65E'}"
20231130202715578,2632,TRANSACTION_FAILED,2023-11-04T05:12:04.249+00:00,2023-11-11T02:03:04.249+00:00,"{'latitude': '19.91N', 'longitude': '79.94E'}"
20231130202715853,3755,TRANSACTION_FAILED,2023-11-02T19:47:04.249+00:00,2023-11-02T22:39:04.249+00:00,"{'latitude': '17.22N', 'longitude': '79.81E'}"
20231130202715057,5965,TRANSACTION_FAILED,2023-11-04T05:23:04.249+00:00,2023-11-04T14:28:04.249+00:00,"{'latitude': '16.01N', 'longitude': '74.00E'}"
20231130202715922,646,TRANSACTION_FAILED,2023-11-03T18:35:04.249+00:00,2023-11-04T16:55:04.249+00:00,"{'latitude': '18.55N', 'longitude': '73.75E'}"
20231130202715432,3134,TRANSACTION_FAILED,2023-11-02T04:41:04.249+00:00,2023-11-07T02:10:04.249+00:00,"{'latitude': '16.94N', 'longitude': '80.47E'}"
20231130202715376,5011,TRANSACTION_FAILED,2023-10-29T15:59:04.249+00:00,2023-11-02T02:00:04.249+00:00,"{'latitude': '18.07N', 'longitude': '78.97E'}"
20231130202715897,9314,TRANSACTION_FAILED,2023-11-01T09:42:04.249+00:00,2023-11-01T20:49:04.249+00:00,"{'latitude': '18.05N', 'longitude': '73.74E'}"
20231130202715236,429,TRANSACTION_FAILED,2023-10-30T17:51:04.249+00:00,2023-11-03T05:29:04.249+00:00,"{'latitude': '19.02N', 'longitude': '79.31E'}"
20231130212847288,7007,TRANSACTION_SUCCESS,2023-11-02T10:20:04.249+00:00,2023-11-07T12:07:04.249+00:00,"{'latitude': '20.90N', 'longitude': '77.93E'}"
20231130212847950,929,TRANSACTION_FAILED,2023-10-30T21:27:04.249+00:00,2023-11-02T20:21:04.249+00:00,"{'latitude': '20.09N', 'longitude': '80.10E'}"
20231130212847355,3129,TRANSACTION_SUCCESS,2023-10-29T20:41:04.249+00:00,2023-10-31T17:13:04.249+00:00,"{'latitude': '19.80N', 'longitude': '73.51E'}"
20231130212847281,6534,TRANSACTION_SUCCESS,2023-10-29T04:02:04.249+00:00,2023-11-02T10:26:04.249+00:00,"{'latitude': '21.00N', 'longitude': '76.44E'}"
20231130212847622,9897,TRANSACTION_PENDING,2023-11-02T06:09:04.249+00:00,2023-11-02T08:43:04.249+00:00,"{'latitude': '16.86N', 'longitude': '75.42E'}"
20231130212847923,9364,TRANSACTION_PENDING,2023-11-04T03:54:04.249+00:00,2023-11-08T06:59:04.249+00:00,"{'latitude': '21.21N', 'longitude': '76.73E'}"
20231130212847634,5794,TRANSACTION_FAILED,2023-10-31T05:22:04.249+00:00,2023-11-03T23:19:04.249+00:00,"{'latitude': '17.64N', 'longitude': '79.22E'}"
20231130212847728,9808,TRANSACTION_SUCCESS,2023-10-31T11:51:04.249+00:00,2023-11-01T21:09:04.249+00:00,"{'latitude': '17.03N', 'longitude': '75.44E'}"
20231130212847117,3967,TRANSACTION_SUCCESS,2023-10-31T19:44:04.249+00:00,2023-11-01T07:22:04.249+00:00,"{'latitude': '17.22N', 'longitude': '72.59E'}"
20231130212847997,9879,TRANSACTION_SUCCESS,2023-10-29T09:49:04.249+00:00,2023-11-03T05:03:04.249+00:00,"{'latitude': '18.39N', 'longitude': '77.86E'}"
20231130212847984,2202,TRANSACTION_SUCCESS,2023-11-01T20:23:04.249+00:00,2023-11-05T18:33:04.249+00:00,"{'latitude': '16.24N', 'longitude': '74.09E'}"
20231130212847607,8183,TRANSACTION_PENDING,2023-11-04T01:43:04.249+00:00,2023-11-10T01:12:04.249+00:00,"{'latitude': '16.76N', 'longitude': '73.01E'}"
20231130212847397,5303,TRANSACTION_PENDING,2023-10-31T06:40:04.249+00:00,2023-10-31T08:47:04.249+00:00,"{'latitude': '16.29N', 'longitude': '76.46E'}"
20231130212847329,9585,TRANSACTION_FAILED,2023-11-01T05:46:04.249+00:00,2023-11-02T10:07:04.249+00:00,"{'latitude': '16.29N', 'longitude': '77.21E'}"
20231130212847391,7861,TRANSACTION_SUCCESS,2023-10-29T03:40:04.249+00:00,2023-10-31T04:23:04.249+00:00,"{'latitude': '17.63N', 'longitude': '72.66E'}"
20231130212847449,4685,TRANSACTION_SUCCESS,2023-11-03T03:35:04.249+00:00,2023-11-07T11:51:04.249+00:00,"{'latitude': '15.44N', 'longitude': '74.72E'}"
20231130212847370,1768,TRANSACTION_PENDING,2023-10-31T02:23:04.249+00:00,2023-11-06T22:07:04.249+00:00,"{'latitude': '16.76N', 'longitude': '79.13E'}"
20231130212847744,4114,TRANSACTION_SUCCESS,2023-10-29T07:36:04.249+00:00,2023-10-29T08:12:04.249+00:00,"{'latitude': '20.31N', 'longitude': '74.81E'}"
20231130212847939,758,TRANSACTION_SUCCESS,2023-10-30T23:29:04.249+00:00,2023-11-01T14:09:04.249+00:00,"{'latitude': '18.71N', 'longitude': '79.90E'}"
20231130212847771,4822,TRANSACTION_SUCCESS,2023-11-01T08:38:04.249+00:00,2023-11-06T05:54:04.249+00:00,"{'latitude': '15.97N', 'longitude': '76.46E'}"
20231130212847503,4202,TRANSACTION_PENDING,2023-11-04T08:22:04.249+00:00,2023-11-04T11:00:04.249+00:00,"{'latitude': '15.39N', 'longitude': '77.64E'}"
20231130212847057,6738,TRANSACTION_SUCCESS,2023-11-01T23:02:04.249+00:00,2023-11-06T02:04:04.249+00:00,"{'latitude': '21.98N', 'longitude': '77.01E'}"
20231130212847669,4409,TRANSACTION_SUCCESS,2023-10-31T18:05:04.249+00:00,2023-11-04T04:55:04.249+00:00,"{'latitude': '21.56N', 'longitude': '72.53E'}"
20231130212847508,3964,TRANSACTION_PENDING,2023-11-04T17:41:04.249+00:00,2023-11-07T04:09:04.249+00:00,"{'latitude': '16.98N', 'longitude': '79.70E'}"
20231130212847073,8743,TRANSACTION_SUCCESS,2023-11-03T02:09:04.249+00:00,2023-11-06T04:16:04.249+00:00,"{'latitude': '15.44N', 'longitude': '80.33E'}"
20231130212847509,7468,TRANSACTION_SUCCESS,2023-10-31T12:32:04.249+00:00,2023-11-01T06:39:04.249+00:00,"{'latitude': '19.95N', 'longitude': '78.80E'}"
20231130212847626,9190,TRANSACTION_SUCCESS,2023-11-02T06:52:04.249+00:00,2023-11-02T19:24:04.249+00:00,"{'latitude': '21.50N', 'longitude': '79.56E'}"
20231130212847908,1526,TRANSACTION_PENDING,2023-11-03T14:47:04.249+00:00,2023-11-10T12:25:04.249+00:00,"{'latitude': '15.96N', 'longitude': '74.42E'}"
20231130212847181,1750,TRANSACTION_SUCCESS,2023-10-31T12:54:04.249+00:00,2023-11-04T05:38:04.249+00:00,"{'latitude': '19.03N', 'longitude': '80.28E'}"
20231130212847924,1904,TRANSACTION_SUCCESS,2023-11-03T11:19:04.249+00:00,2023-11-07T20:51:04.249+00:00,"{'latitude': '16.12N', 'longitude': '74.61E'}"
20231130212847487,7180,TRANSACTION_SUCCESS,2023-11-02T17:20:04.249+00:00,2023-11-06T07:56:04.249+00:00,"{'latitude': '15.69N', 'longitude': '75.18E'}"
20231130212847278,2693,TRANSACTION_SUCCESS,2023-11-01T18:37:04.249+00:00,2023-11-04T02:38:04.249+00:00,"{'latitude': '15.90N', 'longitude': '78.47E'}"
20231130212847934,7895,TRANSACTION_PENDING,2023-11-03T09:12:04.249+00:00,2023-11-04T04:00:04.249+00:00,"{'latitude': '21.70N', 'longitude': '73.98E'}"
20231130212847308,4030,TRANSACTION_PENDING,2023-11-04T14:40:04.249+00:00,2023-11-05T05:00:04.249+00:00,"{'latitude': '19.20N', 'longitude': '78.74E'}"
20231130212847062,947,TRANSACTION_SUCCESS,2023-11-03T13:30:04.249+00:00,2023-11-04T04:51:04.249+00:00,"{'latitude': '18.91N', 'longitude': '75.78E'}"
20231130212847724,5547,TRANSACTION_FAILED,2023-10-30T05:38:04.249+00:00,2023-11-01T22:52:04.249+00:00,"{'latitude': '21.73N', 'longitude': '74.41E'}"
20231130212847127,3018,TRANSACTION_SUCCESS,2023-10-30T03:44:04.249+00:00,2023-11-03T23:06:04.249+00:00,"{'latitude': '18.32N', 'longitude': '74.63E'}"
20231130212847529,7579,TRANSACTION_SUCCESS,2023-10-30T02:12:04.249+00:00,2023-10-30T07:04:04.249+00:00,"{'latitude': '21.19N', 'longitude': '78.04E'}"
20231130212847388,4714,TRANSACTION_SUCCESS,2023-11-03T14:27:04.249+00:00,2023-11-06T01:42:04.249+00:00,"{'latitude': '21.79N', 'longitude': '78.64E'}"
20231130212847102,4913,TRANSACTION_FAILED,2023-10-30T21:07:04.249+00:00,2023-11-03T11:57:04.249+00:00,"{'latitude': '19.14N', 'longitude': '76.09E'}"
20231130212847010,1317,TRANSACTION_PENDING,2023-11-04T23:41:04.249+00:00,2023-11-05T13:06:04.249+00:00,"{'latitude': '20.86N', 'longitude': '76.73E'}"
20231130212847021,771,TRANSACTION_SUCCESS,2023-11-04T04:29:04.249+00:00,2023-11-09T07:37:04.249+00:00,"{'latitude': '16.68N', 'longitude': '72.46E'}"
20231130212847469,5501,TRANSACTION_SUCCESS,2023-10-30T14:39:04.249+00:00,2023-11-03T23:46:04.249+00:00,"{'latitude': '16.18N', 'longitude': '79.19E'}"
20231130212847958,1213,TRANSACTION_PENDING,2023-11-01T00:02:04.249+00:00,2023-11-01T03:59:04.249+00:00,"{'latitude': '20.01N', 'longitude': '77.58E'}"
20231130212847912,588,TRANSACTION_SUCCESS,2023-10-30T01:25:04.249+00:00,2023-11-01T13:00:04.249+00:00,"{'latitude': '16.70N', 'longitude': '77.35E'}"
20231130212847132,4181,TRANSACTION_SUCCESS,2023-11-02T19:11:04.249+00:00,2023-11-03T15:05:04.249+00:00,"{'latitude': '21.68N', 'longitude': '80.11E'}"
20231130212847410,8259,TRANSACTION_SUCCESS,2023-10-30T21:22:04.249+00:00,2023-10-31T08:16:04.249+00:00,"{'latitude': '20.61N', 'longitude': '75.58E'}"
20231130212847834,8536,TRANSACTION_PENDING,2023-10-30T03:31:04.249+00:00,2023-10-31T12:28:04.249+00:00,"{'latitude': '16.05N', 'longitude': '76.21E'}"
20231130212847558,3890,TRANSACTION_SUCCESS,2023-10-31T06:39:04.249+00:00,2023-11-05T09:05:04.249+00:00,"{'latitude': '16.18N', 'longitude': '74.87E'}"
20231130212847134,1480,TRANSACTION_PENDING,2023-11-01T19:26:04.249+00:00,2023-11-02T14:52:04.249+00:00,"{'latitude': '17.72N', 'longitude': '78.81E'}"
20231130212847358,8772,TRANSACTION_SUCCESS,2023-11-01T04:39:04.249+00:00,2023-11-03T15:56:04.249+00:00,"{'latitude': '20.17N', 'longitude': '73.48E'}"
20231130212847768,3331,TRANSACTION_PENDING,2023-10-30T01:02:04.249+00:00,2023-11-01T14:36:04.249+00:00,"{'latitude': '20.63N', 'longitude': '75.73E'}"
20231130212847087,8386,TRANSACTION_FAILED,2023-10-29T13:24:04.249+00:00,2023-11-02T01:33:04.249+00:00,"{'latitude': '17.89N', 'longitude': '75.42E'}"
20231130212847538,5994,TRANSACTION_FAILED,2023-11-04T17:08:04.249+00:00,2023-11-08T12:05:04.249+00:00,"{'latitude': '17.56N', 'longitude': '73.29E'}"
20231130212847956,6268,TRANSACTION_SUCCESS,2023-11-01T07:51:04.249+00:00,2023-11-03T23:45:04.249+00:00,"{'latitude': '16.66N', 'longitude': '74.62E'}"
20231130212847931,2529,TRANSACTION_SUCCESS,2023-11-02T11:22:04.249+00:00,2023-11-05T22:56:04.249+00:00,"{'latitude': '21.52N', 'longitude': '75.86E'}"
20231130212847632,3802,TRANSACTION_SUCCESS,2023-10-29T21:21:04.249+00:00,2023-10-30T07:05:04.249+00:00,"{'latitude': '18.69N', 'longitude': '73.28E'}"
20231130212847149,7875,TRANSACTION_SUCCESS,2023-10-29T02:12:04.249+00:00,2023-11-02T03:01:04.249+00:00,"{'latitude': '16.08N', 'longitude': '75.32E'}"
20231130212847821,424,TRANSACTION_SUCCESS,2023-11-01T00:21:04.249+00:00,2023-11-04T15:58:04.249+00:00,"{'latitude': '19.55N', 'longitude': '74.33E'}"
20231130212847610,4861,TRANSACTION_PENDING,2023-10-30T21:53:04.249+00:00,2023-11-05T17:27:04.249+00:00,"{'latitude': '20.82N', 'longitude': '72.69E'}"
20231130212847642,3634,TRANSACTION_SUCCESS,2023-10-31T08:14:04.249+00:00,2023-10-31T17:12:04.249+00:00,"{'latitude': '20.87N', 'longitude': '74.55E'}"
20231130212847664,9165,TRANSACTION_PENDING,2023-10-29T11:51:04.249+00:00,2023-10-31T00:41:04.249+00:00,"{'latitude': '16.38N', 'longitude': '78.55E'}"
20231130212847037,5109,TRANSACTION_SUCCESS,2023-10-31T15:30:04.249+00:00,2023-11-05T16:49:04.249+00:00,"{'latitude': '16.28N', 'longitude': '78.61E'}"
20231130212847818,4469,TRANSACTION_FAILED,2023-11-03T16:53:04.249+00:00,2023-11-05T10:55:04.249+00:00,"{'latitude': '17.73N', 'longitude': '75.60E'}"
20231130212847820,5411,TRANSACTION_PENDING,2023-10-30T09:07:04.249+00:00,2023-11-02T17:57:04.249+00:00,"{'latitude': '20.68N', 'longitude': '72.57E'}"
20231130212847322,5354,TRANSACTION_SUCCESS,2023-11-03T05:27:04.249+00:00,2023-11-09T16:12:04.249+00:00,"{'latitude': '20.87N', 'longitude': '79.64E'}"
20231130212847192,4992,TRANSACTION_SUCCESS,2023-11-03T15:48:04.249+00:00,2023-11-07T12:10:04.249+00:00,"{'latitude': '16.81N', 'longitude': '79.80E'}"
20231130212847467,642,TRANSACTION_PENDING,2023-11-02T13:37:04.249+00:00,2023-11-05T18:58:04.249+00:00,"{'latitude': '18.03N', 'longitude': '74.59E'}"
20231130212847456,8910,TRANSACTION_SUCCESS,2023-10-29T21:52:04.249+00:00,2023-11-03T10:27:04.249+00:00,"{'latitude': '21.95N', 'longitude': '78.52E'}"
20231130212847188,6838,TRANSACTION_SUCCESS,2023-10-30T08:41:04.249+00:00,2023-11-02T18:16:04.249+00:00,"{'latitude': '21.74N', 'longitude': '76.12E'}"
20231130212847612,2838,TRANSACTION_SUCCESS,2023-10-29T07:35:04.249+00:00,2023-10-30T23:39:04.249+00:00,"{'latitude': '20.54N', 'longitude': '76.31E'}"
20231130212847001,5455,TRANSACTION_SUCCESS,2023-11-04T04:35:04.249+00:00,2023-11-08T15:28:04.249+00:00,"{'latitude': '20.79N', 'longitude': '79.73E'}"
20231130212847560,6028,TRANSACTION_PENDING,2023-11-04T18:49:04.249+00:00,2023-11-11T08:07:04.249+00:00,"{'latitude': '18.64N', 'longitude': '77.49E'}"
20231130212847900,6342,TRANSACTION_FAILED,2023-10-31T13:13:04.249+00:00,2023-10-31T14:39:04.249+00:00,"{'latitude': '17.74N', 'longitude': '80.18E'}"
20231130212847875,4454,TRANSACTION_SUCCESS,2023-10-29T04:34:04.249+00:00,2023-10-29T09:11:04.249+00:00,"{'latitude': '18.62N', 'longitude': '74.26E'}"
20231130212847314,1668,TRANSACTION_SUCCESS,2023-10-31T15:14:04.249+00:00,2023-11-05T11:09:04.249+00:00,"{'latitude': '18.43N', 'longitude': '76.94E'}"
20231130212847803,9155,TRANSACTION_PENDING,2023-10-31T00:16:04.249+00:00,2023-11-01T18:40:04.249+00:00,"{'latitude': '21.78N', 'longitude': '73.53E'}"
20231130212847061,3570,TRANSACTION_SUCCESS,2023-10-29T06:19:04.249+00:00,2023-11-01T11:39:04.249+00:00,"{'latitude': '19.69N', 'longitude': '76.30E'}"
20231130212847219,3415,TRANSACTION_SUCCESS,2023-11-01T03:17:04.249+00:00,2023-11-04T00:17:04.249+00:00,"{'latitude': '20.32N', 'longitude': '76.67E'}"
20231130212847362,5156,TRANSACTION_FAILED,2023-10-31T05:08:04.249+00:00,2023-11-01T13:27:04.249+00:00,"{'latitude': '20.03N', 'longitude': '77.37E'}"
20231130212847501,8796,TRANSACTION_SUCCESS,2023-11-04T18:14:04.249+00:00,2023-11-05T09:45:04.249+00:00,"{'latitude': '17.72N', 'longitude': '80.01E'}"
20231130212847110,667,TRANSACTION_SUCCESS,2023-11-02T02:14:04.249+00:00,2023-11-08T00:56:04.249+00:00,"{'latitude': '20.55N', 'longitude': '72.93E'}"
20231130212847827,3316,TRANSACTION_SUCCESS,2023-10-31T13:51:04.249+00:00,2023-11-04T04:23:04.249+00:00,"{'latitude': '21.18N', 'longitude': '75.90E'}"
20231130212847436,200,TRANSACTION_SUCCESS,2023-11-04T04:22:04.249+00:00,2023-11-09T09:22:04.249+00:00,"{'latitude': '21.17N', 'longitude': '72.59E'}"
20231130212847158,8032,TRANSACTION_FAILED,2023-10-31T06:01:04.249+00:00,2023-11-06T23:30:04.249+00:00,"{'latitude': '21.00N', 'longitude': '78.23E'}"
20231130212847172,3895,TRANSACTION_PENDING,2023-10-31T10:26:04.249+00:00,2023-10-31T16:04:04.249+00:00,"{'latitude': '20.07N', 'longitude': '76.76E'}"
20231130212847544,3949,TRANSACTION_PENDING,2023-11-04T21:29:04.249+00:00,2023-11-07T05:13:04.249+00:00,"{'latitude': '16.42N', 'longitude': '73.45E'}"
20231130212847342,6103,TRANSACTION_FAILED,2023-10-30T04:26:04.249+00:00,2023-11-04T18:25:04.249+00:00,"{'latitude': '18.49N', 'longitude': '78.35E'}"
20231130212847416,7996,TRANSACTION_SUCCESS,2023-11-01T10:40:04.249+00:00,2023-11-02T19:01:04.249+00:00,"{'latitude': '21.90N', 'longitude': '77.97E'}"
20231130212847806,6396,TRANSACTION_SUCCESS,2023-11-04T05:15:04.249+00:00,2023-11-07T23:09:04.249+00:00,"{'latitude': '18.71N', 'longitude': '78.89E'}"
20231130212847611,2664,TRANSACTION_SUCCESS,2023-11-04T09:32:04.249+00:00,2023-11-07T03:00:04.249+00:00,"{'latitude': '16.89N', 'longitude': '72.65E'}"
20231130212847844,1630,TRANSACTION_FAILED,2023-10-31T14:29:04.249+00:00,2023-11-04T23:54:04.249+00:00,"{'latitude': '19.91N', 'longitude': '79.94E'}"
20231130212847440,5686,TRANSACTION_SUCCESS,2023-10-30T17:57:04.249+00:00,2023-11-05T06:59:04.249+00:00,"{'latitude': '17.22N', 'longitude': '79.81E'}"
20231130212847887,2697,TRANSACTION_SUCCESS,2023-11-02T23:13:04.249+00:00,2023-11-04T08:43:04.249+00:00,"{'latitude': '16.01N', 'longitude': '74.00E'}"
20231130212847977,9900,TRANSACTION_SUCCESS,2023-11-04T22:51:04.249+00:00,2023-11-11T11:33:04.249+00:00,"{'latitude': '18.55N', 'longitude': '73.75E'}"
20231130212847050,9026,TRANSACTION_PENDING,2023-10-29T22:37:04.249+00:00,2023-11-02T01:24:04.249+00:00,"{'latitude': '16.94N', 'longitude': '80.47E'}"
20231130212847667,7915,TRANSACTION_SUCCESS,2023-11-02T17:46:04.249+00:00,2023-11-03T13:40:04.249+00:00,"{'latitude': '18.07N', 'longitude': '78.97E'}"
20231130212847913,3294,TRANSACTION_FAILED,2023-11-01T03:52:04.249+00:00,2023-11-06T01:22:04.249+00:00,"{'latitude': '18.05N', 'longitude': '73.74E'}"
20231130212847096,9200,TRANSACTION_SUCCESS,2023-11-03T17:58:04.249+00:00,2023-11-06T12:20:04.249+00:00,"{'latitude': '19.02N', 'longitude': '79.31E'}"
20231130212847125,7463,TRANSACTION_SUCCESS,2023-10-29T20:49:04.249+00:00,2023-10-29T21:34:04.249+00:00,"{'latitude': '20.90N', 'longitude': '77.93E'}"
20231130212847646,5779,TRANSACTION_SUCCESS,2023-11-03T10:30:04.249+00:00,2023-11-10T01:15:04.249+00:00,"{'latitude': '20.09N', 'longitude': '80.10E'}"
20231130212847672,5397,TRANSACTION_SUCCESS,2023-11-01T13:48:04.249+00:00,2023-11-02T14:51:04.249+00:00,"{'latitude': '19.80N', 'longitude': '73.51E'}"
20231130212847084,2268,TRANSACTION_PENDING,2023-11-02T14:46:04.249+00:00,2023-11-07T16:37:04.249+00:00,"{'latitude': '21.00N', 'longitude': '76.44E'}"
20231130212847715,6901,TRANSACTION_FAILED,2023-11-03T09:48:04.249+00:00,2023-11-04T08:09:04.249+00:00,"{'latitude': '16.86N', 'longitude': '75.42E'}"
20231130212847094,7082,TRANSACTION_FAILED,2023-11-02T08:34:04.249+00:00,2023-11-04T05:07:04.249+00:00,"{'latitude': '21.21N', 'longitude': '76.73E'}"
20231130212847200,3845,TRANSACTION_PENDING,2023-10-30T08:11:04.249+00:00,2023-11-03T18:20:04.249+00:00,"{'latitude': '17.64N', 'longitude': '79.22E'}"
20231130212847343,5850,TRANSACTION_SUCCESS,2023-11-04T09:16:04.249+00:00,2023-11-04T23:03:04.249+00:00,"{'latitude': '17.03N', 'longitude': '75.44E'}"
20231130212847392,1659,TRANSACTION_SUCCESS,2023-10-29T10:22:04.249+00:00,2023-11-05T01:40:04.249+00:00,"{'latitude': '17.22N', 'longitude': '72.59E'}"
20231130212847009,9049,TRANSACTION_SUCCESS,2023-11-03T16:01:04.249+00:00,2023-11-05T05:25:04.249+00:00,"{'latitude': '18.39N', 'longitude': '77.86E'}"
20231130212847324,3894,TRANSACTION_PENDING,2023-10-29T03:24:04.249+00:00,2023-11-02T03:25:04.249+00:00,"{'latitude': '16.24N', 'longitude': '74.09E'}"
20231130212847609,4632,TRANSACTION_FAILED,2023-10-30T11:34:04.249+00:00,2023-10-31T21:35:04.249+00:00,"{'latitude': '16.76N', 'longitude': '73.01E'}"
20231130212847318,9966,TRANSACTION_FAILED,2023-11-02T04:36:04.249+00:00,2023-11-08T23:42:04.249+00:00,"{'latitude': '16.29N', 'longitude': '76.46E'}"
20231130212847807,895,TRANSACTION_FAILED,2023-11-01T16:27:04.249+00:00,2023-11-03T17:08:04.249+00:00,"{'latitude': '16.29N', 'longitude': '77.21E'}"
20231130212847213,1685,TRANSACTION_SUCCESS,2023-11-02T04:31:04.249+00:00,2023-11-03T00:34:04.249+00:00,"{'latitude': '17.63N', 'longitude': '72.66E'}"
20231130212847673,5357,TRANSACTION_SUCCESS,2023-11-03T14:14:04.249+00:00,2023-11-08T15:06:04.249+00:00,"{'latitude': '15.44N', 'longitude': '74.72E'}"
20231130212847853,921,TRANSACTION_SUCCESS,2023-11-01T07:18:04.249+00:00,2023-11-03T04:37:04.249+00:00,"{'latitude': '16.76N', 'longitude': '79.13E'}"
20231130212847964,7693,TRANSACTION_SUCCESS,2023-10-31T05:08:04.249+00:00,2023-11-05T07:20:04.249+00:00,"{'latitude': '20.31N', 'longitude': '74.81E'}"
20231130212847136,8509,TRANSACTION_PENDING,2023-11-04T23:45:04.249+00:00,2023-11-08T17:37:04.249+00:00,"{'latitude': '18.71N', 'longitude': '79.90E'}"
20231130212847144,6055,TRANSACTION_SUCCESS,2023-11-03T12:46:04.249+00:00,2023-11-06T17:09:04.249+00:00,"{'latitude': '15.97N', 'longitude': '76.46E'}"
